Index,Carat,Cut,Color,Clarity,Depth,Table,Price,x,y,z,Size,Cut_number_classification,Color_number_classification,Clarity_number_classification
7115,"0,7",very Good,E,VVS1,"61,6","61,0",4171,"5,7","5,73","3,52","114,97",3,6,7
7116,"1,01",very Good,I,SI2,"62,9","55,0",4171,"6,37","6,42","4,02","164,4",3,2,2
7119,"1,01",Good,E,SI2,"57,5","63,0",4171,"6,56","6,58","3,78","163,16",2,6,2
7120,"1,01",Good,I,SI1,"61,7","58,0",4171,"6,33","6,4","3,93","159,21",2,2,3
7121,"1,0",Ideal,H,VS2,"62,4","57,0",4172,"6,42","6,36","3,99","162,92",5,3,4
7122,"0,6",Ideal,D,VVS1,"62,5","55,0",4172,"5,4","5,42","3,38","98,93",5,7,7
7123,"1,0",very Good,H,SI2,"61,6","58,0",4172,"6,43","6,47","3,97","165,16",3,3,2
7124,"0,97",Premium,H,SI1,"61,9","60,0",4172,"6,37","6,3","3,92","157,31",4,3,3
7125,"1,0",Premium,G,SI2,"59,4","62,0",4172,"6,5","6,47","3,85","161,91",4,4,2
7126,"0,9",very Good,H,VS2,"62,7","59,0",4173,"6,11","6,17","3,85","145,14",3,3,4
7127,"1,14",very Good,J,SI1,"63,3","55,0",4173,"6,6","6,67","4,2","184,89",3,1,3
7128,"0,9",Ideal,H,VS2,"61,6","57,0",4173,"6,17","6,29","3,84","149,03",5,3,4
7129,"0,9",Good,E,SI1,"60,7","63,0",4173,"6,07","6,13","3,7","137,67",2,6,3
7130,"0,92",very Good,H,VS2,"63,4","57,0",4173,"6,17","6,11","3,89","146,65",3,3,4
7131,"0,92",very Good,H,VS2,"63,1","57,0",4173,"6,2","6,17","3,9","149,19",3,3,4
7132,"1,08",Premium,J,SI1,"61,0","60,0",4173,"6,62","6,57","4,02","174,84",4,1,3
7133,"0,92",Ideal,G,SI1,"62,6","56,0",4173,"6,21","6,19","3,88","149,15",5,4,3
7134,"1,0",Ideal,I,SI1,"62,7","56,0",4174,"6,33","6,37","3,98","160,48",5,2,3
7135,"1,01",Ideal,J,SI2,"61,9","55,0",4174,"6,5","6,43","4,01","167,6",5,1,2
7136,"1,04",very Good,I,SI1,"62,5","62,0",4175,"6,39","6,45","4,01","165,27",3,2,3
7137,"1,03",Ideal,J,SI1,"61,6","57,0",4175,"6,46","6,49","3,99","167,28",5,1,3
7139,"1,01",very Good,G,SI2,"62,9","56,0",4176,"6,36","6,39","4,01","162,97",3,4,2
7140,"1,11",Premium,E,SI2,"61,0","60,0",4177,"6,68","6,66","4,07","181,07",4,6,2
7141,"1,03",Good,D,SI2,"57,6","58,0",4177,"6,6","6,67","3,82","168,16",2,7,2
7142,"1,11",Premium,E,SI2,"61,6","61,0",4177,"6,66","6,61","4,09","180,05",4,6,2
7143,"1,2",Premium,J,SI2,"61,8","56,0",4177,"6,85","6,81","4,22","196,86",4,1,2
7144,"1,11",very Good,E,SI2,"61,7","63,0",4177,"6,65","6,54","4,07","177,01",3,6,2
7145,"0,9",Good,D,SI1,"63,8","57,0",4178,"6,12","6,07","3,89","144,51",2,7,3
7146,"1,01",Good,E,SI1,"63,8","60,0",4179,"6,31","6,36","4,04","162,13",2,6,3
7147,"0,93",Ideal,E,SI1,"62,0","56,0",4179,"6,25","6,29","3,89","152,93",5,6,3
7149,"0,91",Premium,D,SI1,"59,3","58,0",4179,"6,38","6,33","3,77","152,25",4,7,3
7152,"0,9",Premium,D,SI1,"61,8","59,0",4181,"6,13","6,11","3,78","141,58",4,7,3
7154,"1,0",very Good,E,SI2,"63,7","60,0",4181,"6,24","6,32","4,0","157,75",3,6,2
7155,"1,22",Good,G,SI2,"64,0","61,0",4181,"6,75","6,68","4,3","193,89",2,4,2
7156,"0,83",Ideal,G,VS1,"62,1","57,0",4181,"5,99","6,03","3,73","134,73",5,4,5
7157,"0,85",Ideal,E,SI1,"60,7","57,0",4181,"6,11","6,14","3,72","139,56",5,6,3
7158,"1,01",Good,E,SI1,"64,3","59,0",4181,"6,31","6,28","4,05","160,49",2,6,3
7159,"1,01",Fair,E,SI1,"64,7","59,0",4181,"6,23","6,11","3,99","151,88",1,6,3
7160,"0,9",very Good,G,VS2,"62,4","60,0",4182,"6,07","6,11","3,8","140,93",3,4,4
7161,"0,73",Ideal,G,VVS1,"61,7","57,0",4182,"5,77","5,8","3,57","119,47",5,4,7
7162,"0,94",Ideal,D,SI2,"62,1","56,0",4182,"6,21","6,25","3,87","150,2",5,7,2
7165,"0,9",Premium,G,VS2,"60,9","58,0",4183,"6,34","6,19","3,79","148,74",4,4,4
7167,"0,92",Ideal,E,SI1,"61,4","55,0",4183,"6,29","6,25","3,85","151,35",5,6,3
7168,"0,78",Ideal,D,VS2,"62,3","54,0",4183,"5,87","5,91","3,67","127,32",5,7,4
7169,"0,92",very Good,E,SI1,"63,2","58,0",4183,"6,18","6,16","3,9","148,47",3,6,3
7170,"0,91",Good,G,VS2,"63,6","58,0",4183,"6,14","6,1","3,89","145,7",2,4,4
7171,"0,92",Premium,E,SI1,"59,4","62,0",4183,"6,3","6,24","3,73","146,63",4,6,3
7173,"0,92",Good,E,SI1,"63,7","57,0",4183,"6,14","6,11","3,9","146,31",2,6,3
7174,"0,65",Ideal,E,IF,"62,3","56,0",4184,"5,52","5,56","3,45","105,88",5,6,8
7175,"1,0",Good,E,SI2,"59,9","63,0",4184,"6,45","6,5","3,88","162,67",2,6,2
7176,"1,01",Premium,I,SI1,"61,8","58,0",4185,"6,45","6,37","3,96","162,7",4,2,3
7177,"1,01",very Good,H,SI2,"58,9","60,0",4185,"6,62","6,58","3,89","169,45",3,3,2
7178,"1,01",Good,G,SI2,"63,8","53,0",4185,"6,41","6,31","4,06","164,22",2,4,2
7179,"1,01",very Good,I,SI1,"63,4","55,0",4185,"6,39","6,35","4,04","163,93",3,2,3
7180,"1,11",Ideal,G,SI2,"61,9","55,0",4185,"6,65","6,6","4,1","179,95",5,4,2
7181,"1,01",very Good,G,SI1,"63,3","57,0",4185,"6,37","6,35","4,02","162,61",3,4,3
7182,"0,9",very Good,H,VVS2,"62,9","58,0",4186,"6,1","6,15","3,85","144,43",3,3,6
7184,"0,96",very Good,E,SI2,"62,6","60,0",4186,"6,26","6,32","3,94","155,88",3,6,2
7185,"1,01",very Good,I,SI1,"59,7","60,0",4186,"6,49","6,55","3,89","165,36",3,2,3
7186,"1,15",Ideal,H,SI2,"62,2","57,0",4186,"6,68","6,63","4,14","183,35",5,3,2
7188,"0,96",very Good,I,VS2,"59,6","59,0",4187,"6,36","6,42","3,81","155,57",3,2,4
7189,"0,9",Good,I,VVS1,"63,6","58,0",4187,"6,1","6,14","3,89","145,7",2,2,7
7191,"0,9",very Good,D,SI1,"63,4","53,0",4187,"6,1","6,17","3,89","146,41",3,7,3
7192,"0,9",Good,D,SI1,"62,0","62,0",4187,"6,06","6,1","3,77","139,36",2,7,3
7193,"0,91",very Good,E,SI1,"63,7","59,0",4188,"6,13","6,17","3,92","148,26",3,6,3
7196,"0,87",Premium,D,SI1,"62,1","58,0",4189,"6,08","6,13","3,79","141,25",4,7,3
7197,"1,01",very Good,I,SI1,"63,6","58,0",4189,"6,31","6,36","4,03","161,73",3,2,3
7198,"0,85",Ideal,E,VS1,"63,0","57,0",4189,"6,08","5,99","3,8","138,39",5,6,5
7199,"1,02",Ideal,I,SI2,"62,8","58,0",4189,"6,37","6,41","4,01","163,74",5,2,2
7200,"1,01",Good,J,VS1,"61,5","61,0",4189,"6,39","6,45","3,95","162,8",2,1,5
7201,"1,0",Premium,G,SI1,"60,0","62,0",4189,"6,48","6,45","3,88","162,17",4,4,3
7202,"1,04",very Good,I,SI1,"64,1","57,0",4190,"6,35","6,38","4,08","165,29",3,2,3
7203,"0,9",Good,E,SI1,"57,9","60,0",4190,"6,3","6,34","3,66","146,19",2,6,3
7204,"1,01",Premium,H,SI1,"60,3","59,0",4191,"6,45","6,42","3,88","160,67",4,3,3
7205,"0,86",very Good,D,VS2,"62,8","55,0",4191,"6,07","6,13","3,83","142,51",3,7,4
7206,"1,21",very Good,J,VS2,"62,4","58,0",4191,"6,79","6,83","4,25","197,1",3,1,4
7207,"0,91",very Good,E,SI1,"63,3","56,0",4191,"6,12","6,17","3,89","146,89",3,6,3
7208,"0,91",very Good,E,SI1,"58,8","59,0",4191,"6,34","6,39","3,74","151,52",3,6,3
7209,"0,9",Ideal,E,SI2,"62,2","55,0",4191,"6,19","6,22","3,86","148,62",5,6,2
7210,"1,04",Good,D,SI2,"57,6","63,0",4191,"6,67","6,7","3,85","172,05",2,7,2
7211,"1,01",Good,H,SI1,"64,0","58,0",4191,"6,37","6,31","4,06","163,19",2,3,3
7212,"0,9",Premium,H,VS2,"61,7","59,0",4191,"6,19","6,13","3,8","144,19",4,3,4
7213,"1,01",very Good,H,SI1,"63,4","58,0",4191,"6,41","6,37","4,05","165,37",3,3,3
7214,"1,01",Fair,H,SI1,"64,6","55,0",4191,"6,29","6,25","4,05","159,22",1,3,3
7215,"1,01",Premium,H,SI1,"61,9","59,0",4191,"6,35","6,32","3,92","157,32",4,3,3
7216,"1,01",Ideal,H,SI1,"60,2","56,0",4191,"6,47","6,42","3,88","161,17",5,3,3
7217,"1,01",Premium,H,SI1,"61,2","59,0",4191,"6,45","6,4","3,93","162,23",4,3,3
7218,"1,01",Premium,H,SI1,"58,8","62,0",4191,"6,59","6,54","3,86","166,36",4,3,3
7219,"1,01",Premium,H,SI1,"58,2","62,0",4191,"6,54","6,48","3,78","160,19",4,3,3
7220,"1,1",very Good,I,SI2,"62,6","59,0",4192,"6,53","6,57","4,1","175,9",3,2,2
7221,"1,21",Good,J,SI2,"63,7","55,0",4192,"6,75","6,81","4,32","198,58",2,1,2
7222,"0,89",Ideal,D,SI2,"60,8","56,0",4192,"6,22","6,25","3,79","147,34",5,7,2
7223,"1,04",very Good,I,SI1,"63,2","54,0",4193,"6,49","6,42","4,08","170,0",3,2,3
7224,"0,91",very Good,H,VS2,"58,3","59,0",4193,"6,35","6,47","3,74","153,66",3,3,4
7225,"0,9",Good,D,SI1,"63,8","58,0",4193,"6,09","6,13","3,9","145,59",2,7,3
7226,"1,04",Good,H,SI2,"57,9","58,0",4193,"6,72","6,68","3,88","174,17",2,3,2
7227,"1,04",Ideal,H,SI2,"60,3","56,0",4193,"6,61","6,58","3,98","173,11",5,3,2
7228,"0,8",Premium,G,IF,"62,6","58,0",4193,"5,93","5,89","3,7","129,23",4,4,8
7229,"1,07",Good,I,VS2,"63,8","60,0",4194,"6,41","6,38","4,08","166,85",2,2,4
7230,"0,9",Ideal,H,VS1,"61,8","56,0",4194,"6,18","6,24","3,84","148,08",5,3,5
7231,"0,95",very Good,G,SI2,"62,6","58,0",4194,"6,17","6,23","3,88","149,14",3,4,2
7232,"1,01",very Good,J,SI1,"63,0","54,0",4194,"6,35","6,41","4,02","163,63",3,1,3
7234,"1,01",Ideal,J,SI1,"60,2","59,0",4194,"6,48","6,51","3,91","164,94",5,1,3
7235,"0,9",Fair,I,VVS1,"63,5","57,0",4194,"5,98","6,09","3,83","139,48",1,2,7
7236,"0,9",Good,G,VS2,"63,6","58,0",4194,"6,12","6,08","3,88","144,37",2,4,4
7237,"1,07",Premium,H,SI2,"62,2","59,0",4194,"6,53","6,47","4,04","170,69",4,3,2
7238,"0,9",Premium,G,VS2,"61,3","59,0",4194,"6,21","6,15","3,79","144,75",4,4,4
7239,"1,13",very Good,I,SI2,"59,9","57,0",4195,"6,76","6,8","4,06","186,63",3,2,2
7240,"1,01",Good,G,SI1,"63,6","58,0",4195,"6,29","6,35","4,02","160,56",2,4,3
7241,"1,0",very Good,G,SI2,"60,0","62,0",4195,"6,45","6,48","3,88","162,17",3,4,2
7242,"0,73",Ideal,D,VS1,"61,5","58,0",4196,"5,76","5,79","3,55","118,39",5,7,5
7243,"1,11",Premium,I,SI2,"61,5","58,0",4196,"6,65","6,61","4,08","179,34",4,2,2
7244,"1,06",Ideal,H,SI1,"62,7","57,0",4196,"6,53","6,48","4,08","172,64",5,3,3
7245,"1,11",Ideal,E,SI2,"62,0","57,0",4196,"6,67","6,63","4,12","182,2",5,6,2
7246,"1,11",Premium,I,SI2,"61,8","58,0",4196,"6,66","6,61","4,1","180,49",4,2,2
7249,"1,06",very Good,I,SI1,"62,7","56,0",4197,"6,46","6,5","4,06","170,48",3,2,3
7250,"1,18",Premium,J,SI2,"61,3","60,0",4197,"6,78","6,83","4,17","193,1",4,1,2
7255,"1,01",Good,I,VS2,"63,9","59,0",4197,"6,29","6,26","4,01","157,9",2,2,4
7258,"0,7",Good,D,VVS1,"59,2","59,0",4198,"5,76","5,79","3,42","114,06",2,7,7
7259,"1,19",Premium,J,SI2,"58,4","60,0",4198,"6,98","6,92","4,06","196,1",4,1,2
7261,"1,05",Premium,G,SI2,"61,8","60,0",4198,"6,49","6,46","4,0","167,7",4,4,2
7263,"1,05",very Good,J,SI1,"62,5","58,0",4199,"6,47","6,52","4,06","171,27",3,1,3
7264,"1,03",Ideal,E,SI2,"61,6","56,0",4199,"6,5","6,45","3,99","167,28",5,6,2
7265,"0,91",Ideal,I,VS2,"61,6","56,0",4199,"6,17","6,25","3,83","147,69",5,2,4
7266,"0,91",Ideal,I,VS2,"61,9","56,0",4199,"6,18","6,22","3,84","147,61",5,2,4
7267,"1,25",very Good,H,SI2,"63,2","60,0",4199,"6,87","6,81","4,32","202,11",3,3,2
7268,"1,03",Ideal,I,VS1,"62,4","57,0",4199,"6,48","6,4","4,02","166,72",5,2,5
7269,"1,03",Premium,I,VS1,"60,1","59,0",4199,"6,53","6,46","3,9","164,52",4,2,5
7270,"1,0",Ideal,I,SI1,"61,4","56,0",4200,"6,45","6,39","3,94","162,39",5,2,3
7271,"1,04",Ideal,G,SI2,"62,0","57,0",4200,"6,53","6,6","4,07","175,41",5,4,2
7272,"1,04",very Good,G,SI2,"60,9","58,0",4200,"6,52","6,58","3,99","171,18",3,4,2
7273,"1,04",Premium,G,SI2,"61,2","58,0",4200,"6,5","6,57","4,0","170,82",4,4,2
7274,"1,04",very Good,G,SI2,"62,9","58,0",4200,"6,43","6,47","4,06","168,9",3,4,2
7275,"1,0",very Good,H,SI2,"63,3","57,0",4200,"6,37","6,3","4,01","160,93",3,3,2
7276,"1,0",Premium,I,SI1,"60,5","59,0",4200,"6,54","6,49","3,94","167,23",4,2,3
7277,"1,0",Good,H,SI1,"63,7","55,0",4200,"6,33","6,29","4,02","160,06",2,3,3
7278,"1,0",Ideal,I,SI1,"59,8","57,0",4200,"6,5","6,44","3,87","162,0",5,2,3
7279,"1,0",Premium,H,SI2,"62,7","58,0",4200,"6,33","6,31","3,96","158,17",4,3,2
7280,"1,0",very Good,I,SI1,"63,3","58,0",4200,"6,34","6,3","4,0","159,77",3,2,3
7282,"1,0",Premium,E,SI2,"61,0","62,0",4200,"6,41","6,34","3,89","158,09",4,6,2
7283,"1,0",Premium,E,SI2,"62,8","59,0",4200,"6,34","6,3","3,97","158,57",4,6,2
7284,"1,25",Premium,J,SI1,"62,0","61,0",4200,"6,86","6,84","4,25","199,42",4,1,3
7285,"1,25",Premium,H,SI2,"60,5","61,0",4200,"6,97","6,91","4,2","202,28",4,3,2
7286,"0,9",very Good,H,VS1,"60,5","63,0",4201,"6,13","6,16","3,72","140,47",3,3,5
7287,"1,07",very Good,G,SI2,"58,5","61,0",4201,"6,59","6,71","3,89","172,01",3,4,2
7288,"1,07",Premium,G,SI2,"59,8","60,0",4201,"6,65","6,7","3,99","177,77",4,4,2
7289,"1,07",very Good,G,SI2,"59,9","59,0",4201,"6,61","6,67","3,98","175,47",3,4,2
7290,"1,1",Premium,E,SI2,"60,0","60,0",4201,"6,7","6,73","4,03","181,72",4,6,2
7291,"0,91",very Good,H,VS2,"59,9","62,0",4201,"6,26","6,33","3,77","149,39",3,3,4
7292,"0,91",very Good,H,VS2,"62,8","58,0",4201,"6,15","6,17","3,87","146,85",3,3,4
7293,"0,91",Premium,H,VS2,"61,9","59,0",4201,"6,18","6,23","3,84","147,85",4,3,4
7294,"0,9",very Good,E,SI1,"62,1","59,0",4201,"6,13","6,17","3,82","144,48",3,6,3
7295,"0,9",Ideal,H,VS1,"60,9","57,0",4201,"6,2","6,24","3,79","146,63",5,3,5
7296,"1,05",Ideal,J,VS2,"62,3","56,0",4201,"6,55","6,51","4,07","173,55",5,1,4
7297,"1,21",Good,E,I1,"64,0","57,0",4201,"6,73","6,67","4,29","192,57",2,6,1
7298,"1,1",very Good,I,SI2,"60,5","59,0",4202,"6,65","6,71","4,04","180,27",3,2,2
7299,"1,11",very Good,I,SI2,"61,1","58,0",4202,"6,63","6,69","4,07","180,52",3,2,2
7300,"1,0",Premium,E,SI2,"58,5","61,0",4202,"6,52","6,48","3,8","160,55",4,6,2
7301,"1,0",Good,I,VS1,"63,8","56,0",4202,"6,35","6,32","4,04","162,13",2,2,5
7302,"0,9",Good,E,VS2,"64,0","58,0",4203,"6,07","6,02","3,87","141,42",2,6,4
7303,"1,2",Premium,D,SI2,"60,2","60,0",4203,"6,94","6,81","4,14","195,66",4,7,2
7304,"1,05",Good,E,SI2,"63,2","59,0",4204,"6,36","6,43","4,04","165,21",2,6,2
7306,"0,96",Premium,G,SI2,"59,3","58,0",4204,"6,49","6,43","3,83","159,83",4,4,2
7308,"0,84",very Good,D,SI1,"59,9","54,0",4205,"6,2","6,23","3,72","143,69",3,7,3
7309,"0,7",Ideal,E,VVS2,"61,6","56,0",4205,"5,72","5,75","3,53","116,1",5,6,6
7310,"0,91",Good,H,VVS2,"65,5","57,0",4205,"6,01","6,11","3,97","145,78",2,3,6
7311,"1,01",Fair,D,SI2,"65,3","55,0",4205,"6,33","6,19","4,09","160,26",1,7,2
7312,"1,13",very Good,J,VS2,"62,0","59,0",4206,"6,62","6,66","4,12","181,65",3,1,4
7313,"1,07",Premium,I,SI2,"59,7","59,0",4206,"6,68","6,63","3,97","175,82",4,2,2
7314,"1,0",very Good,G,SI2,"62,8","57,0",4207,"6,31","6,37","3,98","159,97",3,4,2
7315,"1,02",Premium,H,SI2,"60,9","59,0",4207,"6,46","6,51","3,95","166,12",4,3,2
7316,"1,02",Premium,H,SI2,"59,8","59,0",4207,"6,5","6,54","3,9","165,79",4,3,2
7318,"1,02",Good,H,SI2,"63,1","59,0",4207,"6,37","6,43","4,04","165,47",2,3,2
7319,"1,02",Ideal,H,SI2,"61,8","55,0",4207,"6,47","6,51","4,01","168,9",5,3,2
7320,"1,01",very Good,I,SI1,"60,9","59,0",4207,"6,39","6,45","3,91","161,15",3,2,3
7321,"0,59",Ideal,D,IF,"60,9","57,0",4208,"5,4","5,43","3,3","96,76",5,7,8
7322,"1,01",very Good,H,VS2,"63,1","62,0",4208,"6,18","6,15","3,89","147,85",3,3,4
7323,"1,01",Good,H,VS2,"63,9","58,0",4208,"6,26","6,22","3,99","155,36",2,3,4
7324,"0,81",Premium,D,VS1,"62,3","58,0",4209,"6,0","5,94","3,72","132,58",4,7,5
7325,"1,01",Ideal,G,SI2,"62,1","59,0",4209,"6,45","6,41","3,99","164,96",5,4,2
7326,"0,9",Premium,E,SI1,"61,3","60,0",4209,"6,19","6,14","3,78","143,66",4,6,3
7327,"0,9",Premium,E,SI1,"60,3","56,0",4209,"6,29","6,21","3,77","147,26",4,6,3
7328,"0,9",Premium,E,SI1,"61,9","58,0",4209,"6,17","6,1","3,8","143,02",4,6,3
7329,"0,6",Ideal,D,VVS1,"62,5","55,0",4209,"5,42","5,4","3,38","98,93",5,7,7
7330,"0,91",Good,G,VS1,"63,6","60,0",4209,"6,11","6,03","3,86","142,22",2,4,5
7331,"0,91",very Good,G,VS1,"63,2","58,0",4209,"6,15","6,07","3,86","144,1",3,4,5
7332,"0,91",very Good,G,VS1,"63,4","54,0",4209,"6,24","6,07","3,9","147,72",3,4,5
7333,"0,9",very Good,G,VS2,"62,4","61,0",4210,"6,13","6,17","3,84","145,24",3,4,4
7334,"0,9",very Good,G,VS2,"61,0","60,0",4210,"6,21","6,24","3,8","147,25",3,4,4
7335,"0,9",Good,G,VS2,"60,8","56,0",4210,"6,14","6,19","3,75","142,52",2,4,4
7336,"1,01",Good,G,SI2,"62,8","61,0",4210,"6,31","6,37","3,98","159,97",2,4,2
7337,"0,85",very Good,D,VS2,"61,8","56,0",4211,"6,06","6,08","3,75","138,17",3,7,4
7338,"0,91",very Good,E,SI1,"60,5","61,0",4211,"6,19","6,23","3,76","145,0",3,6,3
7339,"0,91",very Good,E,SI1,"61,9","61,0",4211,"6,1","6,12","3,78","141,11",3,6,3
7340,"0,91",Premium,E,SI1,"62,6","58,0",4211,"6,14","6,17","3,85","145,85",4,6,3
7341,"0,91",very Good,E,SI1,"62,4","57,0",4211,"6,11","6,23","3,85","146,55",3,6,3
7342,"0,91",Good,E,SI1,"63,5","57,0",4211,"6,07","6,11","3,87","143,53",2,6,3
7343,"1,01",Good,G,SI2,"63,7","56,0",4211,"6,26","6,34","4,01","159,15",2,4,2
7344,"1,18",Premium,D,SI2,"61,8","58,0",4211,"6,83","6,7","4,19","191,74",4,7,2
7345,"1,01",very Good,I,SI1,"62,7","56,0",4212,"6,36","6,43","4,01","163,99",3,2,3
7346,"1,14",Ideal,J,SI2,"61,5","57,0",4212,"6,73","6,77","4,15","189,08",5,1,2
7347,"1,09",Ideal,H,SI2,"61,5","55,0",4212,"6,65","6,68","4,1","182,13",5,3,2
7348,"1,11",Premium,H,SI2,"61,5","59,0",4212,"6,61","6,56","4,05","175,61",4,3,2
7349,"0,79",very Good,D,VS1,"62,4","60,0",4213,"5,86","5,88","3,66","126,11",3,7,5
7350,"0,96",Ideal,H,SI2,"62,1","57,0",4213,"6,3","6,35","3,93","157,22",5,3,2
7351,"1,0",Good,E,SI1,"59,8","65,0",4213,"6,56","6,45","3,89","164,59",2,6,3
7352,"1,0",Fair,E,SI1,"58,1","63,0",4213,"6,6","6,52","3,81","163,95",1,6,3
7353,"0,93",very Good,D,SI2,"60,6","59,0",4214,"6,3","6,34","3,83","152,98",3,7,2
7354,"0,93",very Good,D,SI2,"62,6","57,0",4214,"6,2","6,26","3,9","151,37",3,7,2
7355,"1,13",Premium,J,SI1,"61,3","59,0",4214,"6,77","6,67","4,12","186,04",4,1,3
7356,"1,12",Ideal,D,I1,"60,6","55,0",4215,"6,76","6,73","4,09","186,07",5,7,1
7357,"1,12",Premium,E,SI2,"63,0","61,0",4215,"6,66","6,61","4,18","184,01",4,6,2
7358,"0,56",Ideal,D,IF,"62,4","56,0",4216,"5,24","5,28","3,28","90,75",5,7,8
7359,"1,1",very Good,J,SI2,"61,9","55,0",4217,"6,59","6,63","4,09","178,7",3,1,2
7360,"1,0",Good,G,SI1,"63,9","58,0",4218,"6,26","6,32","4,02","159,04",2,4,3
7361,"1,0",Good,G,SI1,"63,1","56,0",4218,"6,31","6,41","4,01","162,19",2,4,3
7362,"1,0",Good,D,SI2,"61,5","63,0",4218,"6,27","6,32","3,87","153,35",2,7,2
7363,"1,0",Good,D,SI2,"57,8","58,0",4218,"6,55","6,61","3,8","164,52",2,7,2
7364,"1,0",Good,D,SI2,"63,5","59,0",4218,"6,32","6,35","4,02","161,33",2,7,2
7365,"1,0",very Good,G,SI1,"58,6","63,0",4218,"6,56","6,58","3,85","166,18",3,4,3
7368,"0,93",Ideal,H,VS2,"61,5","57,0",4218,"6,3","6,26","3,86","152,23",5,3,4
7369,"0,9",Fair,E,SI1,"59,2","60,0",4220,"6,17","6,22","3,67","140,85",1,6,3
7372,"1,03",Ideal,J,SI1,"62,1","55,0",4221,"6,46","6,51","4,03","169,48",5,1,3
7373,"0,71",Ideal,D,VVS2,"61,6","56,0",4222,"5,69","5,77","3,53","115,89",5,7,6
7374,"1,12",Ideal,G,SI2,"62,1","57,0",4222,"6,71","6,65","4,14","184,73",5,4,2
7375,"1,16",Fair,H,SI2,"66,3","57,0",4222,"6,56","6,5","4,33","184,63",1,3,2
7376,"1,16",Premium,J,SI1,"62,5","58,0",4222,"6,73","6,67","4,19","188,09",4,1,3
7377,"0,76",Ideal,D,VVS2,"62,3","57,0",4223,"5,84","5,87","3,65","125,12",5,7,6
7380,"0,9",Good,G,VS1,"63,9","57,0",4223,"6,08","6,03","3,87","141,88",2,4,5
7381,"0,33",Premium,H,VS1,"61,0","59,0",579,"4,45","4,5","2,73","54,67",4,3,5
7382,"0,33",Ideal,G,VS2,"61,2","55,0",579,"4,46","4,52","2,75","55,44",5,4,4
7383,"0,33",Ideal,G,VS2,"62,6","57,0",579,"4,45","4,47","2,79","55,5",5,4,4
7384,"0,33",very Good,G,VS2,"59,4","61,0",579,"4,49","4,53","2,68","54,51",3,4,4
7385,"0,33",very Good,E,SI1,"63,0","54,0",579,"4,38","4,42","2,77","53,63",3,6,3
7386,"0,33",very Good,G,VS2,"62,1","56,0",579,"4,41","4,44","2,75","53,85",3,4,4
7387,"0,33",very Good,H,VS1,"59,7","59,0",579,"4,52","4,53","2,7","55,28",3,3,5
7388,"0,33",Ideal,G,VS2,"62,2","56,0",579,"4,44","4,47","2,77","54,98",5,4,4
7389,"0,33",very Good,I,VVS2,"62,1","56,0",579,"4,41","4,45","2,75","53,97",3,2,6
7390,"0,33",very Good,H,VS1,"60,2","62,0",579,"4,44","4,47","2,68","53,19",3,3,5
7391,"0,33",very Good,E,SI1,"62,0","60,0",579,"4,38","4,43","2,73","52,97",3,6,3
7392,"0,33",Ideal,G,VS2,"62,0","57,0",579,"4,44","4,47","2,76","54,78",5,4,4
7393,"0,33",Ideal,G,VS2,"62,3","57,0",579,"4,4","4,43","2,75","53,6",5,4,4
7394,"0,33",Premium,H,VS1,"61,5","58,0",579,"4,39","4,46","2,72","53,26",4,3,5
7395,"0,33",Premium,H,VS1,"59,5","59,0",579,"4,48","4,53","2,68","54,39",4,3,5
7396,"0,33",Premium,E,SI1,"60,9","58,0",579,"4,46","4,5","2,73","54,79",4,6,3
7397,"0,33",very Good,H,VS1,"62,9","59,0",579,"4,35","4,4","2,75","52,64",3,3,5
7398,"0,33",Ideal,G,VS2,"62,3","55,0",579,"4,42","4,47","2,77","54,73",5,4,4
7399,"0,33",Ideal,H,VS1,"61,4","57,0",579,"4,44","4,49","2,74","54,62",5,3,5
7400,"0,33",Premium,I,VVS2,"62,2","59,0",579,"4,41","4,47","2,76","54,41",4,2,6
7401,"0,33",Ideal,H,VS1,"60,2","57,0",579,"4,5","4,54","2,72","55,57",5,3,5
7402,"0,33",Ideal,H,VS1,"61,9","56,0",579,"4,44","4,48","2,76","54,9",5,3,5
7403,"0,33",very Good,G,VS2,"62,8","54,0",579,"4,4","4,42","2,77","53,87",3,4,4
7404,"0,33",very Good,G,VS2,"62,6","58,0",579,"4,36","4,4","2,74","52,56",3,4,4
7405,"0,33",very Good,G,VS2,"62,6","56,0",579,"4,38","4,41","2,75","53,12",3,4,4
7406,"0,33",Good,E,SI1,"63,3","56,0",579,"4,41","4,43","2,8","54,7",2,6,3
7407,"0,33",Premium,I,VVS2,"61,5","58,0",579,"4,43","4,45","2,73","53,82",4,2,6
7408,"0,33",Premium,E,SI1,"61,1","58,0",579,"4,43","4,47","2,72","53,86",4,6,3
7409,"0,33",Premium,G,VS2,"60,0","58,0",579,"4,47","4,49","2,69","53,99",4,4,4
7410,"0,33",very Good,E,SI1,"60,6","60,0",579,"4,41","4,44","2,68","52,48",3,6,3
7411,"1,05",Ideal,H,SI1,"62,0","56,0",4223,"6,53","6,46","4,03","170,0",5,3,3
7413,"0,91",very Good,H,VS1,"63,4","56,0",4224,"6,18","6,12","3,9","147,5",3,3,5
7414,"1,07",Premium,J,VS2,"62,8","57,0",4224,"6,54","6,49","4,09","173,6",4,1,4
7415,"1,02",Ideal,H,SI2,"60,5","60,0",4225,"6,56","6,53","3,96","169,63",5,3,2
